"order_id","region","destination_city","category","payment_method","sales_amount","quantity","return_status","customer_type","order_date","discount_pct"
ORD-102300,Northeast,Buffalo,Fashion,Credit Card,181.51000,3,Not Returned,Returning,2025-06-16,5
ORD-102301,Midwest,Detroit,Home,Credit Card,157.83000,1,Not Returned,New,2024-11-06,30
ORD-102302,Northeast,Boston,Fashion,Credit Card,131.82000,2,Not Returned,Loyal,2025-11-01,0
ORD-102303,Northeast,Pittsburgh,Fashion,Paypal,123.54000,1,Not Returned,New,2024-06-19,5
ORD-102304,Northeast,Newark,Home,Debit Card,852.80000,5,Not Returned,Loyal,2024-04-19,5
ORD-102305,South,Miami,Electronics,Debit Card,550.03000,5,Not Returned,New,2024-02-21,0
ORD-102306,Northeast,Buffalo,Fashion,Credit Card,163.59000,4,Not Returned,Returning,2024-08-14,15
ORD-102307,Midwest,Minneapolis,Home,Paypal,207.52000,2,Not Returned,Returning,2024-09-27,20
ORD-102308,South,Dallas,Electronics,Credit Card,547.69000,2,Not Returned,Loyal,2025-08-14,0
ORD-102309,South,Miami,Office Supplies,Debit Card,25.32000,1,Not Returned,Returning,2025-06-17,5
ORD-102310,West,Las Vegas,Beauty,Apple Pay,16.10000,1,Returned,New,2025-03-13,20
ORD-102311,Northeast,Newark,Toys,Credit Card,211.76000,5,Not Returned,Loyal,2024-11-01,10
ORD-102312,Midwest,Columbus,Fashion,Credit Card,95.90000,1,Not Returned,New,2025-08-10,10
ORD-102313,Northeast,Philadelphia,Beauty,Credit Card,59.37000,1,Not Returned,Returning,2025-07-28,0
ORD-102314,Northeast,Buffalo,Pet Supplies,Credit Card,210.74000,3,Exchange,Returning,2025-08-18,10
ORD-102315,Midwest,Chicago,Electronics,Paypal,422.30000,2,Not Returned,Returning,2024-12-29,20
ORD-102316,West,Las Vegas,Electronics,Debit Card,550.14000,4,Not Returned,New,2025-03-01,10
ORD-102317,Northeast,New York,Electronics,Paypal,142.20000,1,Not Returned,Loyal,2024-10-17,5
ORD-102318,Northeast,Pittsburgh,Electronics,Gift Card,438.92000,4,Not Returned,Returning,2024-12-11,10
ORD-102319,West,Las Vegas,Electronics,Apple Pay,94.75000,1,Not Returned,Loyal,2024-11-28,20
ORD-102320,Midwest,Chicago,Fashion,Credit Card,355.57000,3,Returned,Returning,2024-10-08,5
ORD-102321,Northeast,Boston,Office Supplies,Gift Card,84.59000,4,Not Returned,Returning,2025-11-27,10
ORD-102322,West,,Fashion,Credit Card,58.27000,2,Not Returned,Returning,2024-08-12,15
ORD-102323,West,Phoenix,Sports,Credit Card,78.91000,1,Returned,Returning,2025-07-20,10
ORD-102324,Midwest,Chicago,Electronics,Paypal,307.21000,2,Not Returned,Returning,2025-09-03,10
ORD-102325,Northeast,Buffalo,Sports,Credit Card,542.15000,2,Not Returned,Returning,2024-07-12,0
ORD-102326,South,Charlotte,Home,Debit Card,266.19000,4,Not Returned,New,2025-03-10,20
ORD-102327,South,Nashville,Fashion,Credit Card,142.41000,2,Not Returned,Loyal,2025-07-16,5
ORD-102328,Midwest,St. Louis,Electronics,Paypal,163.87000,1,Not Returned,Returning,2024-10-19,15
ORD-102329,West,Phoenix,Electronics,Debit Card,333.19000,2,Not Returned,Returning,2024-12-17,25
ORD-102330,South,Atlanta,Fashion,Credit Card,253.26000,2,Returned,Loyal,2025-03-02,10
ORD-102332,Midwest,Columbus,Fashion,Credit Card,205.10000,3,Returned,New,2024-08-02,0
ORD-102333,South,,Fashion,Apple Pay,42.26000,1,Not Returned,Returning,2024-01-21,5
ORD-102334,West,,Sports,Credit Card,50.99000,1,Not Returned,Returning,2025-02-17,0
ORD-102335,South,Miami,Sports,Gift Card,51.15000,1,Not Returned,Returning,2024-12-15,20
ORD-102336,South,Dallas,Sports,Paypal,246.41000,2,Not Returned,Loyal,2024-11-14,5
ORD-102337,West,San Francisco,Fashion,Credit Card,111.93000,2,Not Returned,Returning,2024-10-30,0
ORD-102338,West,San Francisco,Electronics,Paypal,162.57000,1,Not Returned,Returning,2025-11-15,15
ORD-102339,West,San Diego,Electronics,Credit Card,200.55000,3,Returned,Returning,2025-09-26,20
ORD-102340,West,Seattle,Electronics,Buy Now Pay Later,103.09000,1,Not Returned,Returning,2025-01-07,0
ORD-102341,South,Charlotte,Electronics,Credit Card,317.65000,3,Not Returned,Returning,2024-06-29,0
ORD-102342,West,Phoenix,Electronics,Credit Card,372.91000,1,Not Returned,Returning,2024-12-16,30
ORD-102343,Midwest,Indianapolis,Beauty,Credit Card,23.74000,1,Not Returned,Loyal,2025-03-27,10
ORD-102344,West,San Diego,Pet Supplies,Credit Card,156.09000,5,,Loyal,2025-08-07,20
ORD-102345,South,Dallas,Electronics,Credit Card,383.57000,4,Not Returned,Loyal,2024-01-06,10
ORD-102346,Midwest,Indianapolis,Fashion,Credit Card,113.69000,1,Not Returned,Returning,2024-03-29,15
ORD-102347,Midwest,St. Louis,Home,Credit Card,66.07000,1,Not Returned,Returning,2025-01-04,0
ORD-102348,Midwest,Detroit,Office Supplies,Paypal,24.71000,1,Exchange,New,2025-01-02,10
ORD-102349,Midwest,Minneapolis,Toys,Credit Card,24.76000,1,Not Returned,Returning,2024-12-05,30
ORD-102350,South,Houston,Home,Gift Card,88.36000,2,Not Returned,Returning,2024-02-07,0
ORD-102351,South,Nashville,Home,Credit Card,215.77000,1,Not Returned,Returning,2025-11-02,20
ORD-102352,Northeast,Buffalo,Toys,Buy Now Pay Later,41.84000,3,Not Returned,Loyal,2024-02-12,5
ORD-102353,West,Los Angeles,Electronics,Credit Card,102.90000,1,Not Returned,Returning,2025-07-12,10
ORD-102354,Northeast,Philadelphia,Electronics,Apple Pay,135.57000,1,Not Returned,New,2024-11-01,10
ORD-102355,Midwest,St. Louis,Home,Paypal,224.32000,2,Not Returned,New,2025-12-04,20
ORD-102356,South,Houston,Pet Supplies,Paypal,135.86000,2,Not Returned,New,2024-10-26,0
ORD-102357,South,Atlanta,Office Supplies,Apple Pay,34.99000,1,Not Returned,Returning,2024-05-25,0
ORD-102358,Northeast,Newark,Home,Apple Pay,627.17000,4,Not Returned,New,2024-05-29,5
ORD-102359,Midwest,St. Louis,Sports,Credit Card,92.18000,1,Not Returned,New,2024-07-08,0
ORD-102360,West,San Francisco,Sports,Debit Card,128.12000,1,Not Returned,Returning,2024-12-25,10
ORD-102361,West,San Francisco,Pet Supplies,Credit Card,37.47000,1,Not Returned,Returning,2024-04-23,15
ORD-102362,Northeast,Boston,Fashion,Debit Card,72.47000,1,Returned,Returning,2025-04-29,0
ORD-102363,South,Nashville,Toys,Credit Card,60.75000,1,Not Returned,Returning,2024-10-09,0
ORD-102364,Northeast,Boston,Home,Paypal,147.24000,2,Not Returned,New,2024-03-02,15
ORD-102365,West,Phoenix,Office Supplies,Paypal,95.60000,5,Not Returned,Returning,2024-01-11,10
ORD-102366,West,Los Angeles,Toys,Credit Card,66.64000,1,Not Returned,Returning,2025-10-29,0
ORD-102367,Midwest,Chicago,Home,Credit Card,295.89000,3,Not Returned,Loyal,2024-09-22,5
ORD-102368,Midwest,Detroit,Sports,Apple Pay,313.80000,2,Not Returned,Returning,2025-09-25,20
ORD-102369,Midwest,Minneapolis,Fashion,Debit Card,103.51000,2,Not Returned,Returning,2025-05-21,10
ORD-102370,Midwest,St. Louis,Sports,Paypal,83.25000,1,Not Returned,Returning,2024-11-02,30
ORD-102371,West,Las Vegas,Office Supplies,Credit Card,40.52000,1,Not Returned,Loyal,2025-05-18,10
ORD-102372,Midwest,Detroit,Electronics,Credit Card,507.82000,3,Not Returned,New,2025-05-22,10
ORD-102373,South,Miami,Home,Debit Card,71.92000,1,Not Returned,New,2025-08-05,
ORD-102374,South,Charlotte,Beauty,Credit Card,28.32000,1,Not Returned,Returning,2024-08-21,0
ORD-102375,West,Los Angeles,Sports,Gift Card,145.85000,1,Not Returned,New,2025-11-14,15
ORD-102376,West,Phoenix,Electronics,Credit Card,363.54000,2,Not Returned,New,2025-06-20,10
ORD-102377,West,Los Angeles,Fashion,Credit Card,48.05000,1,Not Returned,Returning,2025-01-20,5
ORD-102378,West,Phoenix,Home,Debit Card,402.57000,3,Not Returned,Returning,2024-07-26,5
ORD-102380,West,Los Angeles,Home,Credit Card,352.68000,3,Not Returned,Returning,2025-01-04,15
ORD-102381,Northeast,Philadelphia,Electronics,Debit Card,142.06000,1,Not Returned,New,2025-05-01,10
ORD-102382,West,Phoenix,Fashion,Credit Card,192.96000,1,Not Returned,Returning,2025-07-17,
ORD-102383,South,Miami,Beauty,Credit Card,70.24000,1,Not Returned,Returning,2024-02-03,0
ORD-102384,Northeast,Buffalo,Beauty,Credit Card,328.62000,5,Not Returned,Loyal,2024-06-06,15
ORD-102385,South,Atlanta,Fashion,Credit Card,80.97000,1,Not Returned,Returning,2025-12-01,30
ORD-102386,South,Miami,Pet Supplies,Paypal,20.40000,1,Returned,New,2025-09-22,0
ORD-102387,Midwest,Columbus,Sports,Credit Card,149.21000,2,Not Returned,New,2025-05-21,15
ORD-102388,South,Atlanta,Electronics,Debit Card,224.44000,2,Not Returned,Returning,2024-03-07,15
ORD-102389,Midwest,Detroit,Fashion,Paypal,205.77000,4,Not Returned,Returning,2025-04-14,15
ORD-102390,Midwest,Indianapolis,Home,Credit Card,185.86000,3,Not Returned,New,2024-10-21,0
ORD-102391,South,Houston,Electronics,Credit Card,312.49000,2,Returned,New,2024-12-03,0
ORD-102392,West,Las Vegas,Office Supplies,Debit Card,147.97000,3,Not Returned,Returning,2025-02-24,5
ORD-102393,Northeast,New York,Toys,Credit Card,106.24000,3,Not Returned,Returning,2024-12-20,15
ORD-102394,Midwest,Columbus,Beauty,Paypal,169.46000,3,Not Returned,Returning,2025-12-04,
ORD-102395,West,Seattle,Fashion,Paypal,38.25000,1,Not Returned,Loyal,2024-01-13,20
ORD-102396,South,Miami,Toys,Credit Card,2499.99000,2,Exchange,New,2024-12-25,20
ORD-102397,Midwest,Columbus,Office Supplies,Credit Card,31.76000,1,Not Returned,New,2024-07-19,5
ORD-102398,West,San Diego,Beauty,Credit Card,282.12000,4,Not Returned,Loyal,2025-08-17,0
ORD-102399,West,San Diego,Home,Paypal,66.40000,1,Not Returned,Returning,2025-03-06,0
ORD-102400,Midwest,St. Louis,Electronics,Credit Card,607.97000,5,Not Returned,Returning,2024-04-11,
ORD-102401,West,Los Angeles,Electronics,Paypal,132.73000,1,Not Returned,Returning,2025-11-15,15
ORD-102402,West,Los Angeles,Sports,Paypal,242.31000,3,Not Returned,Returning,2025-11-13,20
ORD-102403,West,San Diego,Electronics,Paypal,434.34000,2,Not Returned,Loyal,2025-12-26,20
ORD-102404,South,Nashville,Home,Gift Card,193.01000,2,Not Returned,Loyal,2024-07-06,0
ORD-102405,Midwest,Indianapolis,Pet Supplies,Debit Card,184.06000,2,Not Returned,Returning,2025-11-30,20
ORD-102406,Northeast,Pittsburgh,Sports,Debit Card,111.62000,1,Not Returned,Returning,2025-07-01,5
ORD-102407,Northeast,Buffalo,Home,Credit Card,129.42000,2,Not Returned,Returning,2025-12-09,10
ORD-102408,South,Charlotte,Office Supplies,Credit Card,20.15000,1,Not Returned,Returning,2024-11-28,30
ORD-102409,West,Phoenix,Fashion,Debit Card,55.78000,1,Not Returned,Returning,2025-03-30,10
ORD-102410,West,Phoenix,Home,Apple Pay,64.36000,2,Not Returned,New,2025-02-14,0
ORD-102411,West,Las Vegas,Beauty,Debit Card,115.48000,2,Not Returned,New,2025-03-26,5
ORD-102412,West,Seattle,Pet Supplies,Paypal,26.55000,1,Not Returned,New,2025-03-14,5
ORD-102413,South,Dallas,Home,Buy Now Pay Later,164.58000,2,Not Returned,Loyal,2025-07-18,0
ORD-102414,South,Dallas,Pet Supplies,Debit Card,158.40000,3,Not Returned,New,2024-05-28,15
ORD-102415,West,Seattle,Home,Credit Card,98.81000,1,Not Returned,Returning,2024-08-04,0
ORD-102416,South,Nashville,Home,Credit Card,533.42000,5,Not Returned,Returning,2024-07-02,5
ORD-102417,South,Miami,Toys,Debit Card,384.20000,5,Not Returned,New,2024-03-30,10
ORD-102418,Northeast,Pittsburgh,Fashion,,163.35000,2,Not Returned,Returning,2025-12-26,25
ORD-102419,Northeast,New York,Electronics,Paypal,386.88000,2,Not Returned,New,2025-12-18,5
ORD-102420,Northeast,Boston,Beauty,Buy Now Pay Later,75.28000,2,Exchange,New,2025-07-11,10
ORD-102421,West,Los Angeles,Home,Credit Card,156.79000,1,Not Returned,Returning,2024-10-13,10
ORD-102422,Midwest,St. Louis,Fashion,Apple Pay,62.04000,1,Returned,Returning,2024-12-02,10
ORD-102423,West,Phoenix,Fashion,Gift Card,80.72000,1,Not Returned,New,2024-11-18,20
ORD-102424,West,Los Angeles,Home,Debit Card,100.69000,1,Not Returned,Returning,2024-01-27,5
ORD-102425,West,Phoenix,Fashion,Apple Pay,72.70000,1,Not Returned,New,2025-06-05,15
ORD-102426,West,San Diego,Electronics,Credit Card,390.34000,3,Not Returned,Returning,2024-07-25,5
ORD-102427,Midwest,Detroit,Home,Debit Card,96.58000,1,Not Returned,Loyal,2024-12-20,10
ORD-102428,West,Phoenix,Fashion,Credit Card,128.77000,1,Not Returned,Returning,2025-11-01,5
ORD-102429,Midwest,Chicago,Office Supplies,Credit Card,25.38000,1,Not Returned,Returning,2025-04-13,15
ORD-102430,South,Atlanta,Office Supplies,Credit Card,19.59000,1,Not Returned,Returning,2025-05-18,0
ORD-102431,West,Las Vegas,Home,Buy Now Pay Later,38.51000,1,Not Returned,Returning,2025-02-09,5
ORD-102432,South,Charlotte,Toys,Buy Now Pay Later,305.80000,5,Not Returned,Loyal,2024-08-29,10
ORD-102433,West,San Diego,Office Supplies,Credit Card,155.04000,3,Not Returned,Loyal,2024-11-13,5
ORD-102434,West,Los Angeles,Fashion,Credit Card,137.91000,3,Not Returned,Returning,2025-04-21,0
ORD-102435,Midwest,St. Louis,Sports,Buy Now Pay Later,345.20000,3,Not Returned,Returning,2025-10-24,5
ORD-102436,Midwest,Detroit,Fashion,Credit Card,113.96000,1,,New,2025-11-01,5
ORD-102437,Midwest,Minneapolis,Toys,Buy Now Pay Later,73.88000,2,Not Returned,Returning,2024-10-09,10
ORD-102438,Midwest,Chicago,Home,Debit Card,58.56000,3,Not Returned,Returning,2025-05-02,5
ORD-102439,South,Charlotte,Home,Credit Card,92.66000,1,Not Returned,New,2024-11-29,20
ORD-102440,Northeast,Boston,Home,,409.44000,5,Not Returned,Returning,2024-12-19,25
ORD-102441,Northeast,Buffalo,Fashion,Buy Now Pay Later,73.97000,1,Not Returned,New,2025-04-13,0
ORD-102442,South,Houston,Electronics,Paypal,280.67000,2,Not Returned,Returning,2025-08-12,0
ORD-102443,South,Miami,Sports,Credit Card,142.52000,2,Not Returned,Returning,2024-09-30,5
ORD-102444,South,Houston,Fashion,Gift Card,50.41000,1,Returned,Returning,2025-11-28,15
ORD-102445,Midwest,St. Louis,Electronics,Credit Card,63.96000,1,Not Returned,Returning,2025-05-23,0
ORD-102446,Northeast,Buffalo,Toys,Credit Card,28.79000,1,Not Returned,Returning,2025-07-13,0
ORD-102447,Midwest,St. Louis,Home,Credit Card,148.10000,1,Returned,New,2024-12-04,20
ORD-102448,Northeast,Boston,Office Supplies,Credit Card,18.81000,1,Returned,Returning,2024-06-01,0
ORD-102449,South,Charlotte,Fashion,Debit Card,737.22000,5,Exchange,New,2024-12-04,25
ORD-102450,West,San Francisco,Toys,Credit Card,25.80000,1,Not Returned,Returning,2024-10-19,10
ORD-102451,Midwest,Minneapolis,Electronics,Debit Card,152.82000,3,Not Returned,Loyal,2025-09-02,0
ORD-102452,Midwest,Detroit,Beauty,Credit Card,41.39000,1,Exchange,Returning,2024-02-18,0
ORD-102453,Midwest,Detroit,Beauty,Apple Pay,50.83000,1,Not Returned,New,2024-09-29,15
ORD-102454,West,Phoenix,Beauty,Gift Card,41.30000,1,Returned,Returning,2025-07-26,10
ORD-102455,Midwest,Detroit,Sports,Credit Card,249.47000,2,Returned,Returning,2024-08-16,0
ORD-102456,Midwest,St. Louis,Home,Credit Card,235.83000,3,Not Returned,Returning,2025-04-21,10
ORD-102457,West,San Francisco,Toys,Buy Now Pay Later,45.69000,1,Not Returned,Returning,2025-10-20,10
ORD-102458,Midwest,Chicago,Pet Supplies,Debit Card,103.38000,2,Not Returned,New,2024-07-05,5
ORD-102459,West,Los Angeles,Electronics,Debit Card,243.85000,2,Not Returned,Returning,2024-09-11,15
ORD-102460,South,Nashville,Sports,Credit Card,123.53000,2,Returned,New,2024-06-20,5
ORD-102461,Midwest,Detroit,Beauty,Paypal,39.07000,1,Not Returned,Returning,2025-08-26,5
ORD-102462,South,Dallas,Electronics,Debit Card,186.13000,2,Not Returned,New,2024-10-17,10
ORD-102463,Midwest,St. Louis,Fashion,Credit Card,296.85000,5,Not Returned,Returning,2024-09-01,15
ORD-102464,Midwest,Indianapolis,Toys,Credit Card,117.10000,2,Not Returned,Returning,2024-11-07,25
ORD-102465,South,Dallas,Fashion,Credit Card,374.36000,3,Returned,New,2025-10-19,0
ORD-102466,West,Las Vegas,Fashion,Credit Card,83.47000,1,Not Returned,Returning,2024-08-14,20
ORD-102467,West,Seattle,Fashion,Credit Card,77.78000,2,Not Returned,New,2024-09-21,20
ORD-102468,West,Las Vegas,Toys,Credit Card,77.49000,2,Not Returned,Returning,2025-04-13,5
ORD-102469,South,,Office Supplies,Credit Card,31.64000,1,Not Returned,Returning,2024-07-30,15
ORD-102470,Northeast,Buffalo,Fashion,Apple Pay,106.92000,1,Returned,Returning,2025-05-17,15
ORD-102471,West,San Francisco,Home,Paypal,84.83000,1,Returned,New,2025-09-21,5
ORD-102472,South,Atlanta,Home,Credit Card,73.17000,2,Not Returned,Returning,2025-04-04,0
ORD-102473,Midwest,,Electronics,Paypal,177.90000,2,Not Returned,New,2024-10-25,10
ORD-102474,South,Dallas,Toys,Debit Card,56.33000,1,Not Returned,Returning,2024-07-17,10
ORD-102475,West,Seattle,Fashion,Credit Card,377.74000,2,Not Returned,Returning,2025-11-28,20
ORD-102476,South,Miami,Home,Buy Now Pay Later,48.98000,1,Not Returned,Returning,2025-10-27,10
ORD-102477,West,Las Vegas,Electronics,Credit Card,316.42000,1,Not Returned,New,2025-03-04,10
ORD-102478,South,Charlotte,Fashion,Paypal,366.02000,3,Not Returned,Loyal,2025-06-07,15
ORD-102479,Northeast,Buffalo,Home,Paypal,57.70000,1,Exchange,Loyal,2024-12-14,0
ORD-102480,West,Seattle,Toys,Credit Card,90.57000,2,Not Returned,Returning,2025-03-19,15
ORD-102481,West,Los Angeles,Electronics,Credit Card,254.01000,2,Exchange,Returning,2025-09-26,0
ORD-102482,South,Houston,Electronics,Gift Card,130.55000,1,Not Returned,Loyal,2025-06-28,0
ORD-102483,West,San Francisco,Office Supplies,Gift Card,140.75000,5,Not Returned,New,2024-02-07,15
ORD-102484,Northeast,Buffalo,Sports,Debit Card,748.38000,5,Not Returned,New,2025-07-11,15
ORD-102485,West,San Diego,Beauty,Debit Card,88.96000,2,Not Returned,New,2025-12-29,20
ORD-102486,West,Phoenix,Electronics,Credit Card,213.73000,1,Not Returned,Returning,2025-07-13,15
ORD-102487,Midwest,Indianapolis,Home,Debit Card,61.13000,1,Not Returned,Returning,2025-03-02,
ORD-102489,South,Dallas,Electronics,Debit Card,437.09000,2,Not Returned,Returning,2025-03-28,10
ORD-102490,West,San Francisco,Electronics,Debit Card,129.32000,1,Not Returned,New,2025-07-16,0
ORD-102491,Northeast,Philadelphia,Electronics,Credit Card,461.07000,3,Not Returned,Returning,2025-02-17,0
ORD-102492,South,Dallas,Toys,Credit Card,253.75000,4,Not Returned,Returning,2025-10-29,5
ORD-102493,Northeast,Philadelphia,Beauty,Buy Now Pay Later,70.67000,3,Not Returned,Loyal,2024-03-24,0
ORD-102494,Northeast,Newark,Home,Apple Pay,113.69000,2,Not Returned,New,2024-02-26,10
ORD-102495,Midwest,Detroit,Electronics,Credit Card,173.08000,1,Not Returned,Returning,2025-06-08,10
ORD-102496,South,Houston,Electronics,Debit Card,217.07000,1,Not Returned,Returning,2025-11-18,25
ORD-102497,Midwest,St. Louis,Fashion,Debit Card,84.86000,2,Not Returned,New,2025-04-28,5
ORD-102498,Midwest,Columbus,Electronics,Paypal,195.48000,1,Not Returned,Returning,2024-08-09,10
ORD-102499,West,Phoenix,Electronics,Credit Card,97.33000,1,Not Returned,Returning,2025-12-28,
ORD-102500,South,Nashville,Fashion,Debit Card,50.22000,1,Not Returned,Returning,2024-08-17,10
ORD-102501,West,Phoenix,Electronics,Paypal,341.26000,4,Not Returned,Returning,2024-10-01,15
ORD-102502,South,Atlanta,Electronics,Apple Pay,170.29000,1,Not Returned,New,2025-12-25,10
ORD-102503,Northeast,Newark,Fashion,Credit Card,38.27000,1,Returned,Loyal,2024-03-01,5
ORD-102504,West,Seattle,Fashion,Credit Card,473.45000,4,Not Returned,New,2025-08-30,15
ORD-102505,South,Houston,Electronics,Credit Card,170.21000,1,Not Returned,Loyal,2025-01-16,10
ORD-102506,South,Atlanta,Electronics,Buy Now Pay Later,330.02000,1,Not Returned,Returning,2024-11-06,20
ORD-102507,Northeast,Newark,Electronics,Apple Pay,582.17000,4,Returned,New,2025-05-20,10
ORD-102508,West,San Francisco,Home,Credit Card,68.37000,1,Not Returned,Loyal,2025-12-01,15
ORD-102509,South,Miami,Sports,Debit Card,130.67000,1,Not Returned,New,2025-11-24,10
ORD-102510,Northeast,Pittsburgh,Electronics,Credit Card,73.97000,1,Not Returned,New,2024-04-06,5
ORD-102511,West,Seattle,Office Supplies,Apple Pay,61.93000,2,Not Returned,Returning,2025-03-13,
ORD-102512,Midwest,Minneapolis,Electronics,Credit Card,109.82000,1,Not Returned,Returning,2025-10-30,0
ORD-102513,South,Atlanta,Electronics,Credit Card,79.21000,1,Not Returned,Returning,2025-01-29,0
ORD-102514,Northeast,Philadelphia,Toys,Debit Card,357.22000,3,,New,2025-12-29,0
ORD-102515,Northeast,Buffalo,Home,Paypal,159.45000,5,,Returning,2024-01-15,0
ORD-102516,Midwest,Indianapolis,Home,Credit Card,235.93000,1,Not Returned,New,2024-07-25,5
ORD-102517,Northeast,Newark,Home,,111.23000,2,Not Returned,Returning,2025-04-10,5
ORD-102518,Midwest,Chicago,Electronics,Credit Card,116.00000,1,Not Returned,Loyal,2024-07-26,10
ORD-102519,Midwest,St. Louis,Home,Credit Card,88.35000,1,,Returning,2025-10-14,10
ORD-102520,Northeast,Philadelphia,Sports,Debit Card,376.91000,2,Not Returned,New,2025-06-02,20
